Date,Turnover,SPY,TLT
2014-01-31,0.12009643583386775,0.6000000000000002,0.3999999999999998
2014-02-28,0.15301808614802254,0.5000000000000001,0.4999999999999999
2014-03-31,0.18036052340036413,0.6000000000000002,0.3999999999999998
2014-04-30,0.10046352778516754,0.5500000000000002,0.44999999999999984
2014-05-30,0.006839450510589817,0.5500000000000002,0.44999999999999984
2014-06-30,0.0030339687346617183,0.5500000000000002,0.44999999999999984
2014-07-31,0.08865295002485546,0.6000000000000002,0.3999999999999998
2014-08-29,0.39030941643831896,0.40000000000000013,0.5999999999999999
2014-09-30,0.5035737104417506,0.6500000000000001,0.34999999999999987
2014-10-31,0.10338921020847203,0.6000000000000002,0.3999999999999998
2014-11-28,0.19783047349064936,0.5000000000000001,0.4999999999999999
2014-12-31,0.3010703230288878,0.6500000000000001,0.34999999999999987
2015-01-30,0.1842055932203544,0.5500000000000002,0.44999999999999984
2015-02-27,0.038461369511716303,0.5000000000000001,0.4999999999999999
2015-03-31,0.3410534796538311,0.7000000000000002,0.2999999999999998
2015-04-30,0.18872925968803128,0.6000000000000002,0.3999999999999998
2015-05-29,0.02132758533869672,0.6000000000000002,0.3999999999999998
2015-06-30,0.18241010232178323,0.7000000000000002,0.2999999999999998
2015-07-31,0.008804152997499537,0.7000000000000002,0.2999999999999998
2015-08-31,0.10933093738108823,0.7500000000000002,0.24999999999999978
2015-09-30,0.578719852400478,0.45000000000000007,0.5499999999999999
2015-10-30,0.17761888079220134,0.3500000000000001,0.6499999999999999
2015-11-30,0.3605088238379861,0.5500000000000002,0.44999999999999984
2015-12-31,0.006115834620622096,0.5500000000000002,0.44999999999999984
2016-01-29,0.19283859727547453,0.45000000000000007,0.5499999999999999
2016-02-29,0.3481964307707286,0.25000000000000006,0.75
2016-03-31,0.4116158891602284,0.45000000000000007,0.5499999999999999
2016-04-29,0.2672167461336336,0.6000000000000002,0.3999999999999998
2016-05-31,0.10543019713374496,0.5500000000000002,0.44999999999999984
2016-06-30,0.004377206676750789,0.5500000000000002,0.44999999999999984
2016-07-29,0.4684410703866131,0.30000000000000004,0.7
2016-08-31,0.6936744921429512,0.6500000000000001,0.34999999999999987
2016-09-30,0.10517015048262629,0.6000000000000002,0.3999999999999998
2016-10-31,0.2073123169637907,0.5000000000000001,0.4999999999999999
2016-11-30,0.18634805164750073,0.6000000000000002,0.3999999999999998
2016-12-30,0.04227081275092631,0.6500000000000001,0.34999999999999987
2017-01-31,0.11119903853625424,0.6000000000000002,0.3999999999999998
2017-02-28,0.004616457368037341,0.6000000000000002,0.3999999999999998
2017-03-31,0.08907285733157772,0.6500000000000001,0.34999999999999987
2017-04-28,0.1035546125091582,0.6000000000000002,0.3999999999999998
2017-05-31,0.002753164850556933,0.6000000000000002,0.3999999999999998
2017-06-30,0.002251594588470629,0.6000000000000002,0.3999999999999998
2017-07-31,0.09926420726980173,0.5500000000000002,0.44999999999999984
2017-08-31,0.08667816623097907,0.6000000000000002,0.3999999999999998
2017-09-29,0.2852655020317429,0.45000000000000007,0.5499999999999999
2017-10-31,0.2784477169653036,0.6000000000000002,0.3999999999999998
2017-11-30,0.21133735146667404,0.5000000000000001,0.4999999999999999
2017-12-29,0.11135122375594098,0.45000000000000007,0.5499999999999999
2018-01-31,0.20292379162681473,0.5500000000000002,0.44999999999999984
2018-02-28,0.14330462553399487,0.5000000000000001,0.4999999999999999
2018-03-29,0.2969244259011804,0.3500000000000001,0.6499999999999999
2018-04-30,0.17474387824227333,0.25000000000000006,0.75
2018-05-31,0.2900888529882933,0.40000000000000013,0.5999999999999999
2018-06-29,0.002003636145943233,0.40000000000000013,0.5999999999999999
2018-07-31,0.20033729923975274,0.5000000000000001,0.4999999999999999
2018-08-31,0.0254192931883907,0.5000000000000001,0.4999999999999999
2018-09-28,0.19080729438568694,0.6000000000000002,0.3999999999999998
2018-10-31,0.08326562882027827,0.6500000000000001,0.34999999999999987
2018-11-30,0.7808342101458193,0.25000000000000006,0.75
