Date,SPY,TLT,ForecastVolSPY,ForecastVolTLT,EstimatedCVaR,ExpectedMonthlyReturn,Score
2016-12-30,0.66,0.33999999999999997,0.025801693237634402,0.04377268374481589,0.03468846495464094,0.002118296669723144,-0.06050094024863054
2017-01-31,0.61,0.39,0.02742116939283365,0.03747773941075952,0.03358042258465541,0.0001043960706968456,-0.0604903645816829
2017-02-28,0.61,0.39,0.025462270062433554,0.03645879782967515,0.03185975740195592,0.00020635403107236924,-0.057141209292448286
2017-03-31,0.62,0.38,0.023160768777939288,0.03416150642275981,0.02951679321024603,0.004746920601831163,-0.04841330717661169
2017-04-28,0.61,0.39,0.024647295578312908,0.03359462256177639,0.03049758420341139,0.003355760661137356,-0.05156989090500315
2017-05-31,0.59,0.41000000000000003,0.025483762759216835,0.03364113963715486,0.03088636076355917,0.007072974275083082,-0.04858247509932342
2017-06-30,0.59,0.41000000000000003,0.02320506512898862,0.03145367188706515,0.028507994597776996,0.010772424752213943,-0.040541965523784654
2017-07-31,0.53,0.47,0.02903840671215005,0.032051828925848624,0.032426498325757905,0.009768692094430478,-0.04877900489193375
2017-08-31,0.61,0.39,0.020575767676581213,0.030554757476715426,0.02623328764673029,0.009986330209179543,-0.037473587554934976
2017-09-29,0.47,0.53,0.027800970264928917,0.025356004071771524,0.02833190975425475,0.008439305515815038,-0.04297813204184351
2017-10-31,0.5700000000000001,0.42999999999999994,0.0224056561421851,0.029807103363783536,0.028013247056823096,0.00882533266378189,-0.04189851203849969
2017-11-30,0.51,0.49,0.023450387987850405,0.025736195961956115,0.02741003148199409,0.009252222266270232,-0.040265834401319124
2017-12-29,0.43000000000000005,0.57,0.03217875407413907,0.025921532333604006,0.03219641249305786,0.008157180870325234,-0.05003636161717891
2018-01-31,0.56,0.43999999999999995,0.02247882571514542,0.027952808501048285,0.028841704065401035,0.01223854191910923,-0.040066525398612635
2018-02-28,0.5,0.5,0.02931260982190779,0.027592443530179353,0.0331553442497634,0.011425093284339629,-0.04843452636523449
2018-03-29,0.36,0.64,0.04847026186838725,0.030056163182010622,0.04666513622584372,0.0020265006934681177,-0.08239074451305059
2018-04-30,0.27,0.73,0.06286372514089779,0.028789556750596638,0.04875464565541926,0.0023292993117394307,-0.08569906286801525
2018-05-31,0.42000000000000004,0.58,0.03622959347142956,0.027839279814727464,0.03980637410770662,0.0023768912802617876,-0.06972458211361013
2018-06-29,0.42000000000000004,0.58,0.03700969978376781,0.028312957540123314,0.040783003040534,0.0011368736892711493,-0.07227253178369004
2018-07-31,0.51,0.49,0.02731049431178232,0.02793697728880892,0.035355520791994145,0.0012687150389147192,-0.06264122238667474
2018-08-31,0.51,0.49,0.028254431658500088,0.0269988761131379,0.03634953036923585,0.0018486746159943827,-0.06358048004863014
