Date,GLD,IEF,SHY,SPY,TLT
2008-07-21,95.12000274658203,57.11418914794922,62.70404052734375,90.91136932373047,53.33146667480469
2008-07-22,93.05999755859375,56.91820526123047,62.65094757080078,91.94274139404297,53.067115783691406
2008-07-23,90.56999969482422,56.82670211791992,62.620609283447266,92.44037628173828,52.9614143371582
2008-07-24,91.33000183105469,57.31669616699219,62.79490280151367,90.52190399169922,53.47829055786133
2008-07-25,91.69000244140625,56.9835205078125,62.71152877807617,90.50025939941406,52.94379806518555
2008-07-28,91.7300033569336,57.31022262573242,62.84041976928711,89.17317962646484,53.47829055786133
2008-07-29,90.58999633789062,57.14686584472656,62.787391662597656,91.07722473144531,53.26095962524414
2008-07-30,89.5199966430664,57.257896423339844,62.802494049072266,92.70000457763672,53.313819885253906
2008-07-31,90.08000183105469,57.71525192260742,62.93132781982422,91.47390747070312,53.842464447021484
2008-08-01,89.56999969482422,57.7441291809082,62.94355773925781,90.9906997680664,53.96153259277344
2008-08-04,88.13999938964844,57.70475387573242,62.93593978881836,90.14685821533203,53.83773422241211
2008-08-05,86.08000183105469,57.409732818603516,62.90556335449219,92.57740020751953,53.4369010925293
2008-08-06,86.63999938964844,57.42937088012695,62.913082122802734,92.98847961425781,53.21876525878906
2008-08-07,86.08999633789062,57.96698760986328,63.04997634887695,91.60375213623047,54.085289001464844
2008-08-08,84.43000030517578,57.94081115722656,62.996726989746094,93.30583953857422,54.23268508911133
2008-08-11,81.12999725341797,57.65888977050781,62.913082122802734,94.27233123779297,53.71391296386719
2008-08-12,80.5199966430664,58.05878448486328,63.02715301513672,93.29139709472656,54.2149658203125
2008-08-13,81.55999755859375,57.93421173095703,63.01961898803711,92.72884368896484,54.02638244628906
2008-08-14,79.3499984741211,58.111228942871094,63.042381286621094,93.42845916748047,54.3741340637207
2008-08-15,77.62999725341797,58.3276252746582,63.08795928955078,93.88282012939453,54.84569549560547
2008-08-18,78.80000305175781,58.47182083129883,63.14122772216797,92.59900665283203,55.063846588134766
2008-08-19,80.43000030517578,58.3865852355957,63.18684005737305,91.58930206298828,54.8516731262207
2008-08-20,80.05999755859375,58.55698776245117,63.27046203613281,92.01483154296875,55.0048713684082
2008-08-21,82.30000305175781,58.43244171142578,63.217281341552734,92.17350769042969,54.9046745300293
2008-08-22,81.08000183105469,58.26198959350586,63.10321807861328,93.5077896118164,54.86928176879883
2008-08-25,80.93000030517578,58.6487922668457,63.20969772338867,91.6109390258789,55.41753387451172
2008-08-26,81.2300033569336,58.668495178222656,63.18684005737305,91.87781524658203,55.464725494384766
2008-08-27,81.36000061035156,58.75372314453125,63.224857330322266,92.77216339111328,55.55900955200195
2008-08-28,82.18000030517578,58.668495178222656,63.1944694519043,93.89725494384766,55.564884185791016
2008-08-29,81.70999908447266,58.59636688232422,63.224857330322266,92.88751983642578,55.31734848022461
2008-09-02,79.19999694824219,58.91538619995117,63.304969787597656,92.310546875,55.832054138183594
2008-09-03,78.88999938964844,59.060054779052734,63.3277702331543,92.23119354248047,56.068695068359375
2008-09-04,78.38999938964844,59.35603713989258,63.36592102050781,89.45447540283203,56.51829528808594
2008-09-05,78.9800033569336,59.224510192871094,63.34306716918945,89.73574829101562,56.48875427246094
2008-09-08,78.86000061035156,59.231075286865234,63.312583923339844,91.58930206298828,56.72541809082031
2008-09-09,76.48999786376953,59.500789642333984,63.41172409057617,88.8702392578125,57.28742980957031
2008-09-10,74.22000122070312,59.34950637817383,63.42695236206055,89.23088836669922,56.932472229003906
2008-09-11,73.08000183105469,59.244239807128906,63.40409469604492,90.52190399169922,56.90291213989258
2008-09-12,75.55000305175781,58.94831848144531,63.41172409057617,90.94020080566406,56.169281005859375
2008-09-15,77.55999755859375,60.079612731933594,63.861549377441406,86.6128158569336,57.99149703979492
2008-09-16,76.79000091552734,59.90861892700195,63.747188568115234,88.06250762939453,57.9796142578125
2008-09-17,85.45999908447266,60.44794464111328,64.05221557617188,84.10294342041016,58.26953125
2008-09-18,82.80000305175781,59.73759841918945,63.84633255004883,86.59837341308594,57.4175910949707
2008-09-19,85.9800033569336,58.67198944091797,63.48799133300781,90.03756713867188,55.595367431640625
2008-09-22,89.18000030517578,58.54703140258789,63.53365707397461,87.99916076660156,55.58948516845703
2008-09-23,88.31999969482422,58.54703140258789,63.57946014404297,85.99703216552734,55.376487731933594
2008-09-24,86.70999908447266,58.698326110839844,63.716670989990234,86.27272033691406,55.619041442871094
2008-09-25,86.44999694824219,58.52076721191406,63.60234451293945,87.62194061279297,55.50662612915039
2008-09-26,86.63999938964844,58.48123550415039,63.60234451293945,87.66547393798828,55.90894317626953
2008-09-29,89.56999969482422,59.296878814697266,63.96831130981445,80.7957992553711,57.53593826293945
2008-09-30,85.06999969482422,58.51411819458008,63.716670989990234,84.13999938964844,56.133811950683594
2008-10-01,85.97000122070312,58.92670440673828,63.915645599365234,84.19073486328125,56.839962005615234
2008-10-02,82.33000183105469,59.256683349609375,64.0533447265625,81.13679504394531,57.296932220458984
2008-10-03,82.58999633789062,59.48108673095703,64.22930145263672,80.04141235351562,57.8014030456543
2008-10-06,84.27999877929688,59.9629020690918,64.35941314697266,75.96463775634766,58.851741790771484
2008-10-07,87.2699966430664,59.916709899902344,64.3746109008789,72.56245422363281,58.673683166503906
2008-10-08,89.41999816894531,59.151100158691406,64.09925079345703,70.7344741821289,57.831016540527344
2008-10-09,89.9000015258789,58.55699157714844,64.13748168945312,65.79441833496094,57.344417572021484
2008-10-10,83.22000122070312,57.87061309814453,64.23703002929688,64.19852447509766,56.94085693359375
2008-10-13,81.98999786376953,57.474613189697266,63.95389175415039,73.52000427246094,56.210941314697266
2008-10-14,82.19999694824219,57.20400619506836,63.96920394897461,72.431884765625,55.848907470703125
2008-10-15,83.30999755859375,57.6726188659668,64.18336486816406,65.30113983154297,56.383018493652344
2008-10-16,79.29000091552734,57.68582534790039,64.1451416015625,68.02144622802734,56.09225845336914
