Date,GLD,SPY,TLT
2016-06-15,123.68000030517578,176.50222778320312,103.15377807617188
2016-06-16,122.37999725341797,177.0289306640625,103.65508270263672
2016-06-17,123.94999694824219,176.3696746826172,103.00942993164062
2016-06-20,123.20999908447266,177.5054931640625,101.90803527832031
2016-06-21,120.83999633789062,178.00936889648438,101.43705749511719
2016-06-22,120.9000015258789,177.71896362304688,101.60416412353516
2016-06-23,120.11000061035156,180.03338623046875,100.44197845458984
2016-06-24,126.0,173.5685577392578,103.13858032226562
2016-06-27,126.68000030517578,170.4599151611328,105.71365356445312
2016-06-28,125.31999969482422,173.5343780517578,105.93389892578125
2016-06-29,125.83999633789062,176.4892578125,105.12112426757812
2016-06-30,126.47000122070312,178.89749145507812,105.50858306884766
2016-07-01,128.41000366210938,179.2732696533203,106.97349548339844
2016-07-05,129.47000122070312,177.98374938964844,108.31285095214844
2016-07-06,130.22999572753906,179.05126953125,108.48785400390625
2016-07-07,129.74000549316406,178.9402313232422,108.48020935058594
2016-07-08,130.52000427246094,181.60472106933594,109.279296875
2016-07-11,129.2899932861328,182.24522399902344,108.3204116821289
2016-07-12,127.1500015258789,183.56895446777344,106.53966522216797
2016-07-13,128.32000732421875,183.5432891845703,107.79533386230469
2016-07-14,127.33000183105469,184.56813049316406,106.22764587402344
2016-07-15,126.83999633789062,184.3205108642578,105.31444549560547
2016-07-18,127.04000091552734,184.8157958984375,105.21556854248047
2016-07-19,127.20999908447266,184.62791442871094,105.80909729003906
2016-07-20,125.38999938964844,185.39654541015625,105.23080444335938
2016-07-21,127.30000305175781,184.6962890625,105.44384765625
2016-07-22,126.3499984741211,185.52464294433594,105.62649536132812
2016-07-25,125.47000122070312,185.020751953125,105.55043029785156
2016-07-26,126.0,185.10618591308594,105.71781158447266
2016-07-27,128.02999877929688,184.90977478027344,107.03438568115234
2016-07-28,127.66000366210938,185.123291015625,106.83650207519531
2016-07-29,128.97999572753906,185.42214965820312,107.7268295288086
2016-08-01,129.22000122070312,185.2684326171875,106.55890655517578
2016-08-02,130.27000427246094,184.0813751220703,105.46105194091797
2016-08-03,129.64999389648438,184.61936950683594,105.52200317382812
2016-08-04,129.8699951171875,184.8157958984375,106.31490325927734
2016-08-05,127.55000305175781,186.32736206054688,105.20946502685547
2016-08-08,127.44000244140625,186.21640014648438,105.4076919555664
2016-08-09,127.95999908447266,186.32736206054688,106.4444808959961
2016-08-10,128.55999755859375,185.86622619628906,106.8562240600586
2016-08-11,127.66999816894531,186.72877502441406,105.9032211303711
2016-08-12,127.4000015258789,186.56651306152344,106.79515838623047
2016-08-15,127.83999633789062,187.10452270507812,105.78885650634766
2016-08-16,128.47000122070312,186.13954162597656,105.50676727294922
2016-08-17,128.5,186.48965454101562,106.13954162597656
2016-08-18,129.11000061035156,186.9081268310547,106.30729675292969
2016-08-19,127.97000122070312,186.6348419189453,105.75074768066406
2016-08-22,127.77999877929688,186.62632751464844,106.6426773071289
2016-08-23,127.76000213623047,187.0020751953125,106.757080078125
2016-08-24,126.33999633789062,186.0455780029297,106.5054702758789
2016-08-25,126.2300033569336,185.9174346923828,106.10144805908203
2016-08-26,126.05000305175781,185.56736755371094,105.48396301269531
2016-08-29,126.30000305175781,186.48109436035156,106.89424896240234
2016-08-30,125.02999877929688,186.17367553710938,106.48263549804688
2016-08-31,124.77999877929688,185.6441650390625,106.6351089477539
2016-09-01,125.29000091552734,185.65272521972656,106.7527084350586
2016-09-02,126.56999969482422,186.48965454101562,105.88201141357422
2016-09-06,128.7100067138672,187.0532989501953,106.6534423828125
2016-09-07,128.27000427246094,187.0362091064453,106.57701873779297
2016-09-08,127.58999633789062,186.60922241210938,105.2404556274414
2016-09-09,126.75,182.14279174804688,103.5066909790039
2016-09-12,126.58999633789062,184.7560272216797,103.56018829345703
2016-09-13,125.75,182.10009765625,102.38394927978516
2016-09-14,126.18000030517578,182.03175354003906,102.53671264648438
2016-09-15,125.37000274658203,183.85076904296875,102.09371185302734
2016-09-16,125.05999755859375,183.14007568359375,102.91857147216797
2016-09-19,125.31999969482422,183.17437744140625,102.58251953125
2016-09-20,125.44000244140625,183.18299865722656,102.94145965576172
2016-09-21,127.2699966430664,185.24298095703125,103.77404022216797
2016-09-22,127.56999969482422,186.4102325439453,104.59883880615234
2016-09-23,127.6500015258789,185.38885498046875,104.49954223632812
2016-09-26,127.55000305175781,183.88682556152344,105.16407775878906
2016-09-27,126.62000274658203,185.0283966064453,105.93549346923828
2016-09-28,126.22000122070312,185.9468231201172,105.70632934570312
2016-09-29,126.06999969482422,184.2644805908203,105.9737319946289
2016-09-30,125.63999938964844,185.65496826171875,105.02658081054688
2016-10-03,125.31999969482422,185.20864868164062,104.68002319335938
2016-10-04,120.97000122070312,184.2644805908203,103.45574188232422
2016-10-05,120.77999877929688,185.0798797607422,102.97372436523438
2016-10-06,119.66000366210938,185.20864868164062,102.39984893798828
2016-10-07,119.73999786376953,184.573486328125,102.46868133544922
2016-10-10,120.16000366210938,185.5347900390625,101.86425018310547
2016-10-11,119.55000305175781,183.1916046142578,101.63469696044922
2016-10-12,119.73999786376953,183.4319305419922,101.73419189453125
2016-10-13,120.02999877929688,182.8310546875,102.11676025390625
2016-10-14,119.36000061035156,182.9254913330078,100.68590545654297
2016-10-17,119.68000030517578,182.29034423828125,101.32857513427734
2016-10-18,120.41999816894531,183.4319305419922,101.65766906738281
2016-10-19,121.11000061035156,183.92117309570312,101.74185180664062
2016-10-20,120.73999786376953,183.57781982421875,101.84894561767578
